com_code,tcf_type,continent,area_code,area,item,unit,tcf
c06,tcf_shipping_weight,EUR,82,Gibraltar,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,84,Greece,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,85,Greenland,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,94,Holy See,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,97,Hungary,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,98,Croatia,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,99,Iceland,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,104,Ireland,Veneer sheets,kg/m3,650
c06,tcf_shipping_weight,EUR,106,Italy,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,119,Latvia,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,125,Liechtenstein,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,126,Lithuania,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,134,Malta,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,146,Republic of Moldova,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,150,Netherlands,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,154,North Macedonia,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,162,Norway,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,167,Czechia,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,173,Poland,Veneer sheets,kg/m3,650
c06,tcf_shipping_weight,EUR,174,Portugal,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,183,Romania,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,185,Russian Federation,Veneer sheets,kg/m3,650
c06,tcf_shipping_weight,EUR,186,Serbia and Montenegro,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,192,San Marino,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,198,Slovenia,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,199,Slovakia,Veneer sheets,kg/m3,564
c06,tcf_shipping_weight,EUR,203,Spain,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,210,Sweden,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,211,Switzerland,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,223,Turkey,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,229,United Kingdom,Veneer sheets,kg/m3,649
c06,tcf_shipping_weight,EUR,230,Ukraine,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,248,Yugoslav SFR,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,255,Belgium,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,256,Luxembourg,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,272,Serbia,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,EUR,273,Montenegro,Veneer sheets,kg/m3,613.071428571429
c06,tcf_shipping_weight,LAM,8,Antigua and Barbuda,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,9,Argentina,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,12,Bahamas,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,14,Barbados,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,17,Bermuda,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,19,Bolivia (Plurinational State of),Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,21,Brazil,Veneer sheets,kg/m3,445
c06,tcf_shipping_weight,LAM,22,Aruba,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,23,Belize,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,36,Cayman Islands,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,40,Chile,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,44,Colombia,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,48,Costa Rica,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,49,Cuba,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,55,Dominica,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,56,Dominican Republic,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,58,Ecuador,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,60,El Salvador,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,65,Falkland Islands (Malvinas),Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,69,French Guyana,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,86,Grenada,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,87,Guadeloupe,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,89,Guatemala,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,91,Guyana,Veneer sheets,kg/m3,764
c06,tcf_shipping_weight,LAM,93,Haiti,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,95,Honduras,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,109,Jamaica,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,135,Martinique,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,138,Mexico,Veneer sheets,kg/m3,595
c06,tcf_shipping_weight,LAM,142,Montserrat,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,151,Netherlands Antilles,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,157,Nicaragua,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,166,Panama,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,169,Paraguay,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,170,Peru,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,188,Saint Kitts and Nevis,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,189,Saint Lucia,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,191,Saint Vincent and the Grenadines,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,207,Suriname,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,220,Trinidad and Tobago,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,224,Turks and Caicos Islands,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,234,Uruguay,Veneer sheets,kg/m3,530.18
c06,tcf_shipping_weight,LAM,236,Venezuela (Bolivarian Republic of),Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,239,British Virgin Islands,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,258,Anguilla,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,279,Curaçao,Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,LAM,281,Saint-Martin (French Part),Veneer sheets,kg/m3,583.545
c06,tcf_shipping_weight,NAM,33,Canada,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,NAM,190,Saint Pierre and Miquelon,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,NAM,231,United States of America,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,5,American Samoa,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,10,Australia,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,25,Solomon Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,42,Christmas Island,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,43,Cocos (Keeling) Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,47,Cook Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,66,Fiji,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,70,French Polynesia,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,71,French Southern and Antarctic Territories,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,83,Kiribati,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,88,Guam,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,127,Marshall Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,145,Micronesia (Federated States of),Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,148,Nauru,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,153,New Caledonia,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,155,Vanuatu,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,156,New Zealand,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,160,Niue,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,161,Norfolk Island,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,163,Northern Mariana Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,168,Papua New Guinea,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,172,Pitcairn Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,180,Palau,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,218,Tokelau,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,227,Tuvalu,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,242,Wake Island,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,243,Wallis and Futuna Islands,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,OCE,244,Samoa,Veneer sheets,kg/m3,615.48880952381
c06,tcf_shipping_weight,ROW,999,RoW,Veneer sheets,kg/m3,615.48880952381
c06,tcf_use,AFR,4,Algeria,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,7,Angola,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,20,Botswana,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,29,Burundi,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,32,Cameroon,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,35,Cabo Verde,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,37,Central African Republic,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,39,Chad,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,45,Comoros,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,46,Congo,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,53,Benin,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,59,Egypt,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,61,Equatorial Guinea,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,72,Djibouti,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,74,Gabon,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,75,Gambia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,81,Ghana,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,90,Guinea,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,107,Cote d'Ivoire,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,114,Kenya,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,122,Lesotho,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,123,Liberia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,124,Libya,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,129,Madagascar,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,130,Malawi,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,133,Mali,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,136,Mauritania,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,137,Mauritius,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,143,Morocco,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,144,Mozambique,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,147,Namibia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,158,Niger,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,159,Nigeria,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,175,Guinea-Bissau,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,178,Eritrea,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,181,Zimbabwe,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,182,Reunion,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,184,Rwanda,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,187,"Saint Helena, Ascension and Tristan da Cunha",Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,193,Sao Tome and Principe,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,195,Senegal,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,196,Seychelles,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,197,Sierra Leone,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,201,Somalia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,202,South Africa,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,205,Western Sahara,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,209,Eswatini,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,215,United Republic of Tanzania,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,217,Togo,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,219,Tonga,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,222,Tunisia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,226,Uganda,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,233,Burkina Faso,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,238,Ethiopia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,250,Democratic Republic of the Congo,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,251,Zambia,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,270,Mayotte,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,276,Sudan,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,AFR,277,South Sudan,Veneer sheets,m3rw/m3p,1.85
c06,tcf_use,ASI,1,Armenia,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,2,Afghanistan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,13,Bahrain,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,16,Bangladesh,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,18,Bhutan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,24,British Indian Ocean Territory,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,26,Brunei Darussalam,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,28,Myanmar,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,38,Sri Lanka,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,41,"China, mainland",Veneer sheets,m3rw/m3p,2.03
c06,tcf_use,ASI,52,Azerbaijan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,73,Georgia,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,96,"China, Hong Kong SAR",Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,100,India,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,101,Indonesia,Veneer sheets,m3rw/m3p,2.099
c06,tcf_use,ASI,102,Iran (Islamic Republic of),Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,103,Iraq,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,105,Israel,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,108,Kazakhstan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,110,Japan,Veneer sheets,m3rw/m3p,1.62
c06,tcf_use,ASI,112,Jordan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,113,Kyrgyzstan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,115,Cambodia,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,116,Democratic People's Republic of Korea,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,117,Republic of Korea,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,118,Kuwait,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,120,Lao People's Democratic Republic,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,121,Lebanon,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,128,"China, Macao SAR",Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,131,Malaysia,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,132,Maldives,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,141,Mongolia,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,149,Nepal,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,164,Pacific Islands Trust Territory,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,165,Pakistan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,171,Philippines,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,176,Timor-Leste,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,179,Qatar,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,194,Saudi Arabia,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,200,Singapore,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,208,Tajikistan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,212,Syrian Arab Republic,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,213,Turkmenistan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,214,"China, Taiwan Province of",Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,216,Thailand,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,221,Oman,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,225,United Arab Emirates,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,228,USSR,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,235,Uzbekistan,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,237,Viet Nam,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,249,Yemen,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,ASI,299,Palestine,Veneer sheets,m3rw/m3p,1.91633333333333
c06,tcf_use,EUR,3,Albania,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,6,Andorra,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,11,Austria,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,15,Belgium-Luxembourg,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,27,Bulgaria,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,50,Cyprus,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,51,Czechoslovakia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,54,Denmark,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,57,Belarus,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,63,Estonia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,64,Faroe Islands,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,67,Finland,Veneer sheets,m3rw/m3p,2.421
c06,tcf_use,EUR,68,France,Veneer sheets,m3rw/m3p,2.268
c06,tcf_use,EUR,79,Germany,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,80,Bosnia and Herzegovina,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,82,Gibraltar,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,84,Greece,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,85,Greenland,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,94,Holy See,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,97,Hungary,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,98,Croatia,Veneer sheets,m3rw/m3p,2.46
c06,tcf_use,EUR,99,Iceland,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,104,Ireland,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,106,Italy,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,119,Latvia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,125,Liechtenstein,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,126,Lithuania,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,134,Malta,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,146,Republic of Moldova,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,150,Netherlands,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,154,North Macedonia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,162,Norway,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,167,Czechia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,173,Poland,Veneer sheets,m3rw/m3p,1.95
c06,tcf_use,EUR,174,Portugal,Veneer sheets,m3rw/m3p,2.47
c06,tcf_use,EUR,183,Romania,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,185,Russian Federation,Veneer sheets,m3rw/m3p,2.27
c06,tcf_use,EUR,186,Serbia and Montenegro,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,192,San Marino,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,198,Slovenia,Veneer sheets,m3rw/m3p,2.5
c06,tcf_use,EUR,199,Slovakia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,203,Spain,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,210,Sweden,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,211,Switzerland,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,223,Turkey,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,229,United Kingdom,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,230,Ukraine,Veneer sheets,m3rw/m3p,2.025
c06,tcf_use,EUR,248,Yugoslav SFR,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,255,Belgium,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,256,Luxembourg,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,272,Serbia,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,EUR,273,Montenegro,Veneer sheets,m3rw/m3p,2.2955
c06,tcf_use,LAM,8,Antigua and Barbuda,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,9,Argentina,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,12,Bahamas,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,14,Barbados,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,17,Bermuda,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,19,Bolivia (Plurinational State of),Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,21,Brazil,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,22,Aruba,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,23,Belize,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,36,Cayman Islands,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,40,Chile,Veneer sheets,m3rw/m3p,2.2
c06,tcf_use,LAM,44,Colombia,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,48,Costa Rica,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,49,Cuba,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,55,Dominica,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,56,Dominican Republic,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,58,Ecuador,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,60,El Salvador,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,65,Falkland Islands (Malvinas),Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,69,French Guyana,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,86,Grenada,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,87,Guadeloupe,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,89,Guatemala,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,91,Guyana,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,93,Haiti,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,95,Honduras,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,109,Jamaica,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,135,Martinique,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,138,Mexico,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,142,Montserrat,Veneer sheets,m3rw/m3p,2.19333333333333
